date,academic,cfp,funding,misc,personal,research,service-external,service-internal,system,teaching,twitter
2010-03-18,10,3,2,0,0,29,3,2,3,1,0
2010-03-19,8,8,1,0,0,80,4,1,14,18,4
2010-03-20,6,1,0,0,0,15,1,0,3,8,0
2010-03-21,4,0,1,0,0,13,3,0,10,3,0
2010-03-22,34,3,11,0,0,82,3,0,6,23,3
2010-03-23,41,4,0,1,0,40,1,3,5,16,3
2010-03-24,28,6,1,0,0,65,1,0,4,6,1
2010-03-25,30,5,3,0,0,51,0,18,1,22,1
2010-03-26,19,9,1,0,1,41,1,8,4,13,0
2010-03-27,4,0,0,0,0,19,1,9,9,3,1
2010-03-28,3,3,0,0,0,45,0,10,15,18,0
2010-03-29,44,14,2,0,0,84,6,14,31,31,7
2010-03-30,27,7,4,0,0,45,4,23,20,15,0
2010-03-31,38,9,5,0,0,60,1,23,7,2,5
2010-04-01,26,8,5,0,1,96,2,12,15,0,1
2010-04-02,14,7,2,0,0,77,2,15,9,3,0
2010-04-03,9,2,0,0,0,14,0,3,0,1,0
2010-04-04,2,2,2,0,0,34,0,0,6,4,0
2010-04-05,24,8,3,0,0,45,1,2,9,4,1
2010-04-06,32,1,0,0,0,52,1,11,5,16,4
2010-04-07,33,7,3,0,0,72,3,2,2,19,1
2010-04-08,12,3,2,0,0,48,1,1,6,24,0
2010-04-09,15,5,2,0,0,37,1,2,5,3,0
2010-04-10,1,2,0,0,0,6,0,0,3,0,0
2010-04-11,5,2,1,7,0,56,0,3,2,15,1
2010-04-12,37,11,6,0,0,52,3,12,6,28,3
2010-04-13,40,8,16,0,0,63,3,5,11,45,4
2010-04-14,22,4,1,0,0,61,5,3,17,14,2
2010-04-15,45,3,10,1,6,64,0,10,1,12,0
2010-04-16,25,6,0,0,3,25,6,1,4,6,1
2010-04-17,20,2,0,1,0,12,1,3,4,47,1
2010-04-18,36,0,4,2,0,37,0,2,15,36,0
2010-04-19,49,9,1,1,3,44,1,5,5,39,12
2010-04-20,29,3,2,0,14,73,2,1,24,12,8
2010-04-21,45,4,5,0,10,64,0,0,6,8,5
2010-04-22,24,5,0,1,4,65,0,0,15,13,9
2010-04-23,16,2,0,0,0,25,1,0,2,9,2
2010-04-24,3,0,0,0,0,11,12,0,1,22,0
2010-04-25,10,0,0,0,22,17,3,0,3,36,0
2010-04-26,48,11,0,0,22,53,4,2,19,36,2
2010-04-27,39,3,0,2,5,83,2,5,9,6,6
2010-04-28,47,3,2,0,3,37,1,5,5,2,7
2010-04-29,26,5,2,1,16,77,3,1,6,1,3
2010-04-30,38,4,1,1,4,57,4,4,22,2,3
2010-05-01,14,0,1,0,3,20,1,0,4,0,1
2010-05-02,9,1,9,0,1,50,10,0,1,1,4
2010-05-03,25,1,3,2,1,60,2,4,8,3,13
2010-05-04,14,6,3,0,1,71,0,1,8,8,14
2010-05-05,28,7,1,0,3,66,0,2,9,3,30
2010-05-06,27,8,0,0,6,50,1,0,18,10,15
2010-05-07,10,2,2,0,0,61,3,0,6,2,16
2010-05-08,8,1,0,0,1,13,0,3,10,8,1
2010-05-09,3,2,9,0,1,22,0,1,10,16,2
2010-05-10,20,5,16,1,3,69,1,0,42,2,19
2010-05-11,27,13,13,0,2,59,6,6,30,19,31
2010-05-12,25,4,16,0,4,80,2,2,10,6,9
2010-05-13,33,5,6,1,1,87,0,9,14,8,7
2010-05-14,29,2,10,0,0,106,4,7,8,9,7
2010-05-15,12,2,0,0,0,29,1,1,1,5,6
2010-05-16,5,1,0,0,0,14,1,0,1,13,6
2010-05-17,35,5,2,2,1,41,0,2,7,25,20
2010-05-18,50,4,8,1,0,39,3,13,25,5,13
2010-05-19,47,5,4,0,6,33,1,0,13,0,12
2010-05-20,38,6,1,0,2,48,3,0,9,2,3
2010-05-21,18,5,1,0,2,72,1,0,10,0,8
2010-05-22,4,1,0,0,1,22,3,0,1,0,2
2010-05-23,13,2,0,0,5,48,2,0,1,0,1
2010-05-24,36,12,0,0,13,105,1,0,4,0,2
2010-05-25,42,2,4,0,3,70,2,4,4,0,6
2010-05-26,43,0,8,2,1,119,0,0,8,0,1
2010-05-27,17,6,1,5,3,53,0,0,12,0,9
2010-05-28,11,10,0,0,3,59,2,0,3,0,0
2010-05-29,1,0,0,0,0,19,3,0,2,0,0
2010-05-30,4,1,3,0,1,17,0,0,4,0,2
2010-05-31,22,4,2,3,6,67,2,0,15,0,0
2010-06-01,21,4,2,2,0,67,0,0,14,0,0
2010-06-02,32,8,3,3,1,60,1,0,9,0,2
2010-06-03,29,6,0,3,2,102,0,0,6,0,0
2010-06-04,23,7,1,4,0,32,1,0,3,0,26
2010-06-05,9,2,0,0,0,9,1,0,7,0,1
2010-06-06,16,5,1,0,0,28,0,0,1,0,7
2010-06-07,18,1,2,0,0,62,4,0,15,0,23
2010-06-08,26,4,9,1,1,53,1,0,18,0,10
2010-06-09,14,2,5,0,1,52,1,0,17,0,0
2010-06-10,21,4,3,1,1,47,2,0,12,0,19
2010-06-11,27,6,0,0,4,44,0,0,15,0,4
2010-06-12,10,3,0,0,0,15,0,0,3,0,1
2010-06-13,0,1,0,1,0,1,0,0,9,0,0
2010-06-14,35,3,1,0,0,71,0,0,27,0,7
2010-06-15,27,5,9,0,0,39,0,0,55,0,8
2010-06-16,27,8,16,0,0,95,1,0,3,0,10
2010-06-17,7,12,13,0,0,52,1,0,23,0,9
2010-06-18,10,7,0,0,0,44,2,0,2,0,10
2010-06-19,9,1,0,3,3,17,8,0,1,0,0
2010-06-20,3,0,0,1,1,22,4,0,8,0,0
2010-06-21,10,4,1,1,3,52,11,0,17,0,21
2010-06-22,7,15,0,2,2,59,14,0,26,0,32
2010-06-23,12,6,1,0,5,59,19,0,4,0,21
2010-06-24,10,1,0,1,0,43,8,0,2,0,45
2010-06-25,10,1,0,1,0,48,3,0,2,0,31
2010-06-26,3,2,0,17,0,13,0,0,1,0,17
2010-06-27,2,1,0,2,0,12,1,0,7,0,13
2010-06-28,21,5,0,0,0,42,0,0,68,0,68
2010-06-29,4,7,0,0,0,27,3,0,33,0,39
2010-06-30,5,5,0,0,0,58,1,0,21,0,91
2010-07-01,15,2,8,1,1,80,5,0,12,0,90
2010-07-02,18,3,0,1,0,32,1,0,55,0,126
2010-07-03,4,1,0,0,0,42,3,0,12,0,14
2010-07-04,6,0,0,4,1,15,2,0,3,0,11
2010-07-05,11,6,1,5,1,49,7,0,7,0,15
2010-07-06,11,2,4,1,0,67,5,0,21,0,135
2010-07-07,14,3,0,6,0,67,4,0,48,0,128
2010-07-08,16,2,1,1,0,66,1,0,36,0,121
2010-07-09,11,1,0,3,0,74,1,0,15,0,119
2010-07-10,7,1,0,1,1,27,0,0,11,0,14
2010-07-11,7,1,0,1,3,37,1,0,4,0,26
2010-07-12,15,1,7,2,2,86,1,0,38,0,94
2010-07-13,17,5,0,0,0,73,6,0,19,0,164
2010-07-14,17,2,1,4,0,43,0,0,49,0,67
2010-07-15,15,7,5,1,6,33,1,0,26,0,139
2010-07-16,8,4,1,0,2,36,3,0,18,0,74
2010-07-17,0,0,0,2,2,28,0,0,9,0,18
2010-07-18,9,0,0,0,1,5,0,0,3,0,10
2010-07-19,15,4,1,0,0,35,1,0,40,0,78
2010-07-20,5,3,1,0,0,22,2,0,60,0,69
2010-07-21,18,0,27,2,0,23,2,0,56,0,114
2010-07-22,18,2,7,2,3,43,1,0,23,0,82
2010-07-23,13,2,14,0,0,50,4,0,13,0,85
2010-07-24,2,4,0,0,0,5,0,0,5,0,24
2010-07-25,5,1,1,0,0,17,0,0,8,0,9
2010-07-26,15,3,0,4,0,53,2,0,20,0,106
2010-07-27,14,4,2,1,0,44,1,0,19,0,146
2010-07-28,15,1,3,5,0,24,4,2,34,0,132
2010-07-29,15,0,1,0,0,33,0,0,26,0,139
2010-07-30,14,1,1,2,1,40,0,1,33,0,63
2010-07-31,0,1,0,0,0,4,0,0,17,0,28
2010-08-01,0,1,2,0,1,11,0,0,7,0,8
2010-08-02,24,2,2,3,0,48,3,0,25,0,71
2010-08-03,16,3,0,1,0,56,1,0,28,0,62
2010-08-04,28,1,2,0,0,78,1,0,38,0,122
2010-08-05,23,2,1,5,0,72,1,0,56,0,155
2010-08-06,20,2,1,0,0,96,1,0,48,0,74
2010-08-07,4,0,0,0,0,46,0,0,21,0,9
2010-08-08,0,0,1,0,0,5,0,0,6,0,5
2010-08-09,6,3,0,0,0,79,8,0,58,0,66
2010-08-10,4,2,0,8,1,92,1,0,41,0,144
2010-08-11,20,2,1,1,0,59,1,0,44,0,116
2010-08-12,15,1,2,2,0,58,0,0,38,0,102
2010-08-13,13,2,5,4,1,62,0,0,29,0,77
2010-08-14,0,1,0,3,1,9,0,0,36,0,3
2010-08-15,1,0,1,1,0,28,0,0,14,0,1
2010-08-16,14,1,1,0,0,79,0,0,32,0,93
2010-08-17,31,3,1,2,0,56,0,0,29,0,93
2010-08-18,17,1,0,0,0,37,0,0,37,0,111
2010-08-19,11,2,1,0,0,48,1,0,55,0,101
2010-08-20,7,0,0,0,0,34,2,1,43,0,96
2010-08-21,0,0,0,0,0,14,0,0,5,0,2
2010-08-22,1,0,0,0,0,32,0,0,3,0,19
2010-08-23,7,1,0,0,0,62,1,0,30,0,110
2010-08-24,23,1,3,0,0,78,4,0,34,0,112
2010-08-25,16,0,1,2,0,72,1,0,42,0,109
2010-08-26,14,7,1,0,0,44,0,0,37,0,55
2010-08-27,20,2,16,0,0,60,0,1,58,0,48
2010-08-28,10,0,0,0,0,18,0,0,7,0,7
2010-08-29,5,1,0,0,0,21,0,4,3,0,8
2010-08-30,19,0,5,0,1,99,0,0,38,0,41
2010-08-31,45,0,2,2,1,42,0,3,22,0,68
2010-09-01,38,2,3,1,0,61,1,0,37,0,137
2010-09-02,39,2,6,0,0,38,2,0,20,0,136
2010-09-03,36,1,5,1,0,53,2,1,35,0,44
2010-09-04,7,1,0,2,0,11,2,0,10,0,6
2010-09-05,5,0,1,1,0,27,0,0,2,0,1
2010-09-06,11,3,7,0,0,31,0,1,9,0,8
2010-09-07,33,1,12,1,0,56,0,0,38,0,94
2010-09-08,29,2,14,0,0,62,3,3,69,0,112
2010-09-09,4,3,8,0,0,55,0,0,46,0,73
2010-09-10,16,13,1,3,0,58,0,0,34,0,83
2010-09-11,16,0,1,1,0,28,0,5,4,0,18
2010-09-12,8,0,0,2,0,22,0,2,8,0,20
2010-09-13,46,5,10,0,0,62,0,0,54,0,40
2010-09-14,22,2,25,2,1,51,0,1,36,0,123
2010-09-15,12,1,0,0,0,24,0,1,43,0,71
2010-09-16,25,6,4,0,0,32,0,0,26,0,96
2010-09-17,9,9,6,3,0,50,1,0,15,0,52
2010-09-18,3,0,0,0,0,17,0,0,25,0,13
2010-09-19,6,3,2,0,0,30,1,0,17,0,13
2010-09-20,30,2,9,7,1,67,2,1,37,0,114
2010-09-21,33,8,8,2,1,70,1,2,95,0,102
2010-09-22,38,14,10,1,1,56,0,3,64,0,118
2010-09-23,17,12,0,0,0,29,0,2,45,0,86
2010-09-24,18,6,0,1,1,31,3,0,11,0,137
2010-09-25,3,0,0,4,0,23,1,0,9,0,22
2010-09-26,7,1,0,0,0,27,0,0,15,0,10
2010-09-27,31,1,1,1,0,78,4,0,70,0,119
2010-09-28,24,4,1,5,2,64,0,0,36,0,60
2010-09-29,6,1,2,2,0,61,0,0,53,0,55
2010-09-30,17,1,3,1,0,19,0,0,26,0,129
2010-10-01,13,1,2,3,0,38,0,0,44,0,100
2010-10-02,9,0,0,1,0,6,0,0,18,0,11
2010-10-03,2,1,0,0,1,26,2,0,31,0,5
2010-10-04,16,4,6,0,0,67,1,0,59,0,57
2010-10-05,18,4,2,0,0,41,1,0,22,0,89
2010-10-06,18,3,5,0,2,52,2,0,22,0,82
2010-10-07,24,6,1,1,1,52,0,0,33,0,114
2010-10-08,7,7,0,2,0,26,3,0,39,0,104
2010-10-09,1,1,0,0,0,6,0,0,17,0,3
2010-10-10,5,0,1,1,0,7,0,0,10,0,3
2010-10-11,20,7,0,0,10,60,0,0,50,0,62
2010-10-12,18,4,4,0,2,55,1,0,27,0,70
2010-10-13,21,1,1,2,5,42,0,0,68,0,104
2010-10-14,23,3,5,3,2,58,0,0,33,0,114
2010-10-15,32,1,2,0,6,84,2,0,23,0,83
2010-10-16,3,6,0,2,0,21,0,0,8,0,19
2010-10-17,3,5,0,0,0,19,0,0,3,0,11
2010-10-18,16,0,18,0,1,103,0,0,25,0,146
2010-10-19,14,1,3,0,2,78,0,0,29,0,77
2010-10-20,24,0,0,2,0,114,2,0,59,0,126
2010-10-21,19,3,1,4,0,74,2,0,36,0,117
2010-10-22,9,5,0,3,1,44,1,1,24,0,151
2010-10-23,0,1,0,0,0,26,0,0,11,0,14
2010-10-24,1,1,0,0,0,29,0,0,22,0,14
2010-10-25,17,2,5,0,1,50,0,0,30,0,75
2010-10-26,13,3,2,0,0,42,0,0,19,0,108
2010-10-27,23,4,1,0,3,61,0,0,20,0,68
2010-10-28,34,16,0,1,1,58,0,3,20,0,107
2010-10-29,19,3,0,0,2,41,1,0,10,0,108
2010-10-30,2,0,1,2,0,12,0,0,2,0,11
2010-10-31,4,6,1,1,0,10,1,0,14,0,12
2010-11-01,16,4,0,3,0,78,3,0,25,0,89
2010-11-02,15,1,1,3,0,65,0,1,37,0,54
2010-11-03,13,3,2,0,0,92,0,0,33,0,111
2010-11-04,25,4,1,3,2,60,1,1,39,0,46
2010-11-05,21,3,2,0,0,37,1,0,16,0,70
2010-11-06,4,1,0,0,0,10,1,0,3,0,20
2010-11-07,5,0,0,0,0,17,1,0,4,0,7
2010-11-08,18,1,2,0,0,57,0,0,41,0,121
2010-11-09,16,7,2,2,0,58,1,1,31,0,129
2010-11-10,23,8,3,1,0,42,0,2,15,0,84
2010-11-11,18,4,0,1,0,32,1,0,14,0,81
2010-11-12,18,6,0,2,0,55,0,0,16,0,61
2010-11-13,2,2,0,0,0,10,0,0,14,0,9
2010-11-14,7,2,0,3,1,13,0,0,8,0,18
2010-11-15,24,6,0,0,0,57,0,0,28,0,104
2010-11-16,13,8,0,2,0,46,0,0,58,0,156
2010-11-17,11,4,2,0,1,38,0,0,24,0,146
2010-11-18,6,3,1,0,1,33,0,0,23,0,108
2010-11-19,11,3,1,0,1,37,1,0,6,0,78
2010-11-20,1,2,0,0,0,12,0,0,5,0,6
2010-11-21,1,0,0,0,0,36,0,0,3,0,6
2010-11-22,15,3,3,1,5,92,1,0,31,0,70
2010-11-23,24,2,0,0,0,49,1,0,37,0,128
2010-11-24,9,3,1,0,1,13,0,0,11,0,108
2010-11-25,3,19,0,0,1,7,0,0,6,0,13
2010-11-26,5,4,0,0,0,13,0,0,4,0,13
2010-11-27,5,1,0,3,0,12,0,0,24,0,17
2010-11-28,7,3,0,0,2,13,0,0,4,0,20
2010-11-29,28,3,1,0,0,50,0,0,21,0,125
2010-11-30,18,3,6,2,0,67,0,0,22,0,120
2010-12-01,26,7,1,0,0,48,1,0,68,0,120
2010-12-02,30,3,2,1,0,111,1,0,28,0,89
2010-12-03,13,1,4,0,0,40,3,0,24,0,86
2010-12-04,1,1,0,0,0,21,0,0,2,0,10
2010-12-05,5,2,0,1,0,19,0,3,2,0,16
2010-12-06,15,4,0,3,0,51,1,5,37,0,130
2010-12-07,16,3,2,1,0,54,0,2,39,0,134
2010-12-08,19,3,1,0,0,48,1,2,14,0,121
2010-12-09,12,1,2,0,0,22,1,1,0,0,3
2010-12-10,8,13,0,1,0,27,0,1,0,0,1
2010-12-11,4,1,0,0,0,28,0,0,0,0,0
2010-12-12,8,0,0,0,0,23,1,0,0,0,1
2010-12-13,19,3,1,2,0,13,1,3,0,0,2
2010-12-14,11,4,1,0,0,27,4,0,0,0,0
2010-12-15,18,13,4,0,0,65,0,0,0,0,0
2010-12-16,6,2,3,0,2,33,2,0,0,0,1
2010-12-17,6,3,12,1,0,18,1,0,0,0,0
2010-12-18,10,1,0,0,0,4,0,0,0,0,0
2010-12-19,3,0,0,0,0,26,0,0,0,0,0
2010-12-20,8,4,0,0,0,71,1,0,0,0,0
2010-12-21,21,2,0,2,0,85,2,0,0,0,0
2010-12-22,18,8,1,0,0,76,4,0,0,0,0
2010-12-23,8,2,1,0,0,47,3,0,0,0,0
2010-12-24,5,0,0,4,0,14,1,0,0,0,0
2010-12-25,1,0,0,0,0,25,1,0,0,0,0
2010-12-26,5,0,2,0,1,24,1,0,0,0,0
2010-12-27,8,7,0,0,0,51,0,0,0,0,0
2010-12-28,4,1,0,2,0,30,0,0,0,0,0
2010-12-29,9,2,1,1,0,44,0,0,0,0,0
2010-12-30,4,5,2,1,2,21,0,0,0,0,1
2010-12-31,5,1,0,0,0,15,0,0,0,0,0
2011-01-01,0,0,0,2,1,18,0,0,0,0,0
2011-01-02,1,1,0,1,0,23,0,0,0,0,0
2011-01-03,20,6,3,0,0,85,0,0,0,0,0
2011-01-04,12,1,1,2,0,71,0,0,0,0,1
2011-01-05,17,0,2,0,0,65,1,0,0,0,0
2011-01-06,39,5,1,0,0,62,1,0,0,0,0
2011-01-07,11,4,0,1,0,69,4,0,0,0,9
2011-01-08,1,1,1,2,2,23,0,0,0,0,0
2011-01-09,4,1,0,0,1,13,0,17,0,0,0
2011-01-10,7,9,8,1,0,48,0,6,0,0,0
2011-01-11,26,7,1,0,0,42,0,1,0,0,0
2011-01-12,20,4,0,1,0,40,0,0,0,0,0
2011-01-13,5,14,0,0,0,67,1,0,0,0,1
2011-01-14,14,5,1,2,0,56,0,0,0,0,0
2011-01-15,4,1,0,2,0,33,1,0,0,0,2
2011-01-16,5,2,0,0,0,11,0,0,0,0,0
2011-01-17,4,10,1,1,0,82,0,0,0,0,4
2011-01-18,17,3,0,2,0,98,3,0,0,0,0
2011-01-19,12,6,0,1,0,74,2,0,0,0,1
2011-01-20,16,7,1,1,0,61,4,0,0,0,7
2011-01-21,18,9,0,0,0,92,8,0,0,0,0
2011-01-22,14,0,0,3,0,41,0,0,0,0,0
2011-01-23,6,2,0,0,0,23,0,0,0,0,0
2011-01-24,5,3,2,0,0,56,1,1,0,0,0
2011-01-25,23,4,2,0,0,38,0,0,0,0,2
2011-01-26,20,1,2,1,1,32,1,0,0,0,0
2011-01-27,11,1,0,0,0,24,1,0,0,0,0
2011-01-28,38,3,2,3,1,83,5,0,0,0,0
2011-01-29,7,2,1,0,0,49,2,0,0,0,2
2011-01-30,8,2,0,1,1,11,0,0,0,0,0
2011-01-31,37,9,0,0,1,54,0,1,0,0,0
2011-02-01,23,6,0,0,0,35,0,1,0,0,2
2011-02-02,37,6,0,3,0,36,0,0,0,0,0
2011-02-03,37,7,0,0,0,48,1,0,0,0,1
2011-02-04,20,5,2,0,0,34,0,0,0,0,0
2011-02-05,9,1,0,1,0,15,0,1,0,0,0
2011-02-06,1,5,0,3,1,16,2,0,0,0,3
2011-02-07,15,6,0,0,3,36,1,0,0,0,5
2011-02-08,13,12,11,2,2,41,1,0,0,0,15
2011-02-09,33,4,7,1,0,42,2,0,0,0,3
2011-02-10,23,8,1,0,0,38,0,0,0,0,1
2011-02-11,19,8,2,2,1,41,2,0,0,0,0
2011-02-12,5,0,0,0,0,3,0,0,0,0,0
2011-02-13,9,1,0,0,0,13,0,0,0,0,0
2011-02-14,27,7,0,1,0,32,0,0,0,0,5
2011-02-15,7,10,0,3,0,60,0,0,0,0,5
2011-02-16,19,11,3,0,0,50,0,0,0,0,6
2011-02-17,17,10,1,0,0,22,0,0,0,0,5
2011-02-18,16,4,1,0,0,70,1,0,0,0,1
2011-02-19,16,1,0,2,0,7,0,0,0,0,1
2011-02-20,12,2,0,0,0,3,0,0,0,0,1
2011-02-21,22,15,3,4,0,39,1,0,0,0,3
2011-02-22,20,13,0,0,0,28,3,1,0,0,0
2011-02-23,16,6,3,2,0,37,4,0,0,0,0
2011-02-24,13,7,5,1,0,66,0,2,0,0,0
2011-02-25,6,7,0,0,0,62,0,1,0,0,0
2011-02-26,1,1,0,0,1,21,0,0,0,0,0
2011-02-27,8,1,1,1,0,28,0,0,0,0,0
2011-02-28,33,4,5,2,0,56,1,0,0,0,6
2011-03-01,24,6,3,1,0,57,0,0,0,0,0
2011-03-02,21,6,2,2,0,34,2,0,0,0,0
2011-03-03,21,7,2,0,0,28,0,0,0,0,4
2011-03-04,29,7,0,2,0,37,1,0,0,0,0
2011-03-05,19,2,0,0,0,6,0,0,0,0,0
2011-03-06,11,3,1,1,0,17,0,0,0,0,2
2011-03-07,21,8,8,0,1,34,0,3,0,0,0
2011-03-08,25,7,4,2,1,22,0,0,0,0,0
2011-03-09,28,5,6,0,0,43,0,0,0,0,6
2011-03-10,11,7,1,0,12,25,1,0,0,0,0
2011-03-11,18,5,5,0,0,29,0,1,0,0,2
2011-03-12,12,1,0,2,1,17,0,0,0,0,0
2011-03-13,8,1,1,3,0,46,0,0,0,0,0
2011-03-14,35,6,11,0,0,74,2,0,0,0,0
2011-03-15,18,7,19,1,2,37,0,0,0,0,0
2011-03-16,20,7,12,2,0,24,0,0,0,0,0
2011-03-17,11,9,1,0,0,15,0,0,0,0,0
2011-03-18,3,7,0,2,0,9,0,0,0,0,1
2011-03-19,3,1,0,1,0,12,0,0,0,0,0
2011-03-20,0,2,0,0,0,4,0,0,0,0,0
2011-03-21,7,11,0,3,0,33,0,0,0,0,0
2011-03-22,13,11,0,0,0,43,2,0,0,0,0
2011-03-23,20,4,0,4,0,39,0,0,0,0,0
2011-03-24,16,3,0,2,0,34,0,0,0,0,0
2011-03-25,22,5,0,0,2,23,0,0,0,0,3
2011-03-26,10,5,0,2,0,4,0,0,0,0,0
2011-03-27,10,4,1,0,0,4,0,0,0,0,0
2011-03-28,18,6,2,1,0,43,0,1,0,0,0
2011-03-29,31,6,1,3,0,39,0,0,0,0,7
2011-03-30,32,9,5,1,0,64,3,0,0,0,0
2011-03-31,36,7,2,0,0,38,1,0,0,0,0
2011-04-01,30,8,1,4,0,39,0,0,0,0,0
2011-04-02,5,0,0,1,0,1,1,0,0,0,0
2011-04-03,7,5,1,0,0,5,0,0,0,0,1
2011-04-04,22,4,1,1,1,61,1,0,0,0,0
2011-04-05,25,6,0,1,1,51,0,0,0,0,0
2011-04-06,48,3,1,0,0,22,1,0,0,0,0
2011-04-07,13,9,1,0,0,51,1,0,0,0,1
2011-04-08,21,10,0,0,0,66,0,0,0,0,0
2011-04-09,6,0,0,0,0,17,0,0,0,0,0
2011-04-10,4,0,0,0,0,15,0,0,0,0,0
2011-04-11,35,9,1,2,0,73,5,1,0,0,1
2011-04-12,8,9,1,4,9,39,0,3,0,0,0
2011-04-13,21,3,1,3,1,81,1,0,0,0,0
2011-04-14,8,6,0,5,7,42,0,1,0,0,0
2011-04-15,9,8,0,3,0,32,0,2,0,0,2
2011-04-16,17,3,0,0,1,27,0,1,0,0,2
2011-04-17,8,1,0,5,0,26,0,0,0,0,0
2011-04-18,11,6,2,4,0,77,0,0,0,0,0
2011-04-19,15,7,1,5,3,83,1,3,0,0,5
2011-04-20,21,2,1,0,0,59,0,6,0,0,0
2011-04-21,25,5,4,0,1,44,2,0,0,0,0
2011-04-22,20,6,1,0,3,17,9,0,0,0,0
2011-04-23,5,4,4,0,2,22,0,0,0,0,0
2011-04-24,6,1,0,2,0,22,0,0,0,0,0
2011-04-25,29,4,2,0,2,44,0,0,0,0,0
2011-04-26,38,5,4,3,3,47,7,0,0,0,0
2011-04-27,22,4,1,1,0,53,5,0,0,0,0
2011-04-28,16,3,1,0,0,57,3,0,0,0,0
2011-04-29,56,5,0,0,1,49,0,0,0,0,0
2011-04-30,25,2,0,8,10,59,0,0,0,0,1
2011-05-01,19,2,0,1,0,30,0,0,0,0,0
2011-05-02,26,2,2,3,4,47,0,0,0,0,0
2011-05-03,19,10,0,8,0,24,0,0,0,0,0
2011-05-04,35,5,3,1,0,41,0,0,0,0,3
2011-05-05,31,5,1,0,1,43,1,0,0,0,0
2011-05-06,30,1,11,3,0,33,2,0,0,0,2
2011-05-07,10,0,0,7,0,6,0,0,0,0,0
2011-05-08,4,1,1,0,0,22,0,0,0,0,0
2011-05-09,15,6,2,4,0,63,1,3,0,0,0
2011-05-10,15,13,0,1,2,36,0,7,0,0,0
2011-05-11,23,15,1,1,0,34,0,0,0,0,1
2011-05-12,17,6,0,1,0,34,0,2,0,0,1
2011-05-13,6,14,0,3,0,41,0,1,0,0,2
2011-05-14,4,2,0,0,0,13,0,4,0,0,0
2011-05-15,6,5,0,0,0,24,1,0,0,0,2
2011-05-16,24,9,0,0,0,53,1,0,0,0,0
2011-05-17,21,10,8,2,0,45,0,0,0,0,0
2011-05-18,27,5,2,2,0,88,0,0,0,0,0
2011-05-19,29,7,1,0,1,88,0,5,0,0,0
2011-05-20,23,1,1,7,1,65,0,5,0,0,0
2011-05-21,11,0,0,1,0,37,0,5,0,0,0
2011-05-22,6,2,0,5,2,59,0,5,0,0,0
2011-05-23,13,8,4,0,1,116,0,5,0,0,0
2011-05-24,30,9,20,2,1,85,0,0,0,0,0
2011-05-25,12,5,3,0,1,130,0,0,0,0,0
2011-05-26,14,7,9,0,4,101,0,0,0,0,0
2011-05-27,9,9,5,0,3,58,0,1,0,0,0
2011-05-28,3,1,0,0,0,13,0,0,0,0,0
2011-05-29,8,2,1,0,1,25,0,4,0,0,0
2011-05-30,2,4,2,1,0,19,0,6,0,0,0
2011-05-31,13,8,1,0,0,34,0,3,0,0,0
2011-06-01,11,8,3,0,1,50,0,2,0,0,0
2011-06-02,23,9,6,1,1,57,0,2,0,0,0
2011-06-03,7,8,3,0,1,43,0,0,0,0,0
2011-06-04,0,1,1,0,0,33,0,0,0,0,0
2011-06-05,1,2,3,2,0,7,0,0,0,0,0
2011-06-06,6,7,5,3,0,27,1,0,0,0,0
2011-06-07,7,3,7,4,2,22,3,0,0,0,2
2011-06-08,9,5,1,2,0,28,0,0,0,0,2
2011-06-09,19,7,8,1,0,26,0,0,0,0,1
2011-06-10,10,2,13,1,1,20,0,0,0,0,0
2011-06-11,3,0,0,6,0,13,0,0,0,0,0
2011-06-12,2,2,3,1,0,5,0,0,0,0,0
2011-06-13,12,3,3,0,3,43,1,0,0,0,0
2011-06-14,13,7,6,8,0,73,0,0,0,0,0
2011-06-15,19,6,14,7,3,39,1,0,0,0,0
2011-06-16,24,4,3,3,1,36,1,0,0,0,0
2011-06-17,21,10,9,0,0,45,0,0,0,0,0
2011-06-18,3,1,0,4,0,10,0,0,0,0,0
2011-06-19,4,2,1,0,1,12,0,0,0,0,0
2011-06-20,17,5,14,7,2,29,0,0,0,0,0
2011-06-21,3,5,12,0,0,23,0,0,0,0,0
2011-06-22,6,2,1,0,0,36,0,0,0,0,0
2011-06-23,4,3,9,0,0,26,0,0,0,0,0
2011-06-24,13,4,2,1,1,31,0,0,0,0,0
2011-06-25,0,2,0,0,1,2,0,0,0,0,0
2011-06-26,1,1,1,2,0,5,0,0,0,0,1
2011-06-27,4,5,2,0,0,25,0,0,0,0,0
2011-06-28,19,5,0,4,0,19,0,1,0,0,0
2011-06-29,5,4,4,3,1,25,0,0,0,0,0
2011-06-30,5,7,9,6,5,38,0,0,0,0,0
2011-07-01,8,5,2,1,0,20,1,0,0,0,0
2011-07-02,1,6,0,1,0,2,0,0,0,0,0
2011-07-03,0,3,5,1,0,1,1,0,0,0,0
2011-07-04,0,4,0,1,0,2,0,0,0,0,0
2011-07-05,6,3,0,1,0,9,0,0,0,0,0
2011-07-06,8,7,3,3,0,6,0,0,0,0,0
2011-07-07,3,4,2,0,1,22,0,0,0,0,0
2011-07-08,6,9,7,0,0,21,0,0,0,0,0
2011-07-09,0,5,1,2,0,4,0,0,0,0,0
2011-07-10,0,1,1,1,0,3,0,0,0,0,0
2011-07-11,5,9,10,0,4,43,0,0,0,0,0
